sysid,title,article_text,law_group,law_type
oic_10052,สอบราคาจัดซื้อประกันฯของลูกจ้างชั่วคราว สำนักงาน คปภ.,[ข่าวประกาศ] 2014-05-27 สอบราคาจัดซื้อประกันฯของลูกจ้างชั่วคราว สำนักงาน คปภ.,ประกันภัย,ข่าวประกาศ
oic_10053,คำสั่งกระทรวงการคลัง ที่ 478/2553 เรื่อง แต่งตั้งคณะกรรมการควบคุมบริษัท ฟินันซ่าประกันชีวิต จำกัด,[ข่าวประกาศ] 2014-05-27 คำสั่งกระทรวงการคลัง ที่ 478/2553 เรื่อง แต่งตั้งคณะกรรมการควบคุมบริษัท ฟินันซ่าประกันชีวิต จำกัด,ประกันภัย,ข่าวประกาศ
oic_10054,คำสั่งพิทักษ์ทรัพย์เด็ดขาด บจ.สัมพันธ์ประกันภัย,[ข่าวประกาศ] 2014-05-27 คำสั่งพิทักษ์ทรัพย์เด็ดขาด บจ.สัมพันธ์ประกันภัย,ประกันภัย,ข่าวประกาศ
oic_10055,คำสั่งกระทรวงการคลัง ที่ 478/2553 เรื่อง แต่งตั้งคณะกรรมการควบคุมบริษัท ฟินันซ่าประกันชีวิต จำกัด,[ข่าวประกาศ] 2014-05-27 คำสั่งกระทรวงการคลัง ที่ 478/2553 เรื่อง แต่งตั้งคณะกรรมการควบคุมบริษัท ฟินันซ่าประกันชีวิต จำกัด,ประกันภัย,ข่าวประกาศ
oic_10056,ประกวดราคาจัดซื้อรถยนต์ประจำตำแหน่ง,[ข่าวประกาศ] 2014-05-27 ประกวดราคาจัดซื้อรถยนต์ประจำตำแหน่ง,ประกันภัย,ข่าวประกาศ
oic_10057,ประกวดราคาจ้างที่ปรึกษาฯ การจัดงานสัปดาห์ประกันภัย,[ข่าวประกาศ] 2014-05-27 ประกวดราคาจ้างที่ปรึกษาฯ การจัดงานสัปดาห์ประกันภัย,ประกันภัย,ข่าวประกาศ
oic_10058,สอบราคาจ้างประชาสัมพันธ์ โครงการปลูกจิตสำนึกฯ ผ่านสื่อโทรทัศน์,[ข่าวประกาศ] 2014-05-27 สอบราคาจ้างประชาสัมพันธ์ โครงการปลูกจิตสำนึกฯ ผ่านสื่อโทรทัศน์,ประกันภัย,ข่าวประกาศ
oic_10059,สอบราคาจัดทำประกันภัยทรัพย์สินของสำนักงาน คปภ.,[ข่าวประกาศ] 2014-05-27 สอบราคาจัดทำประกันภัยทรัพย์สินของสำนักงาน คปภ.,ประกันภัย,ข่าวประกาศ
oic_10060,สอบราคาจ้างประชาสัมพันธ์โครงการปลูกจิตสำนึกฯ ผ่านสื่อสิ่งพิมพ์,[ข่าวประกาศ] 2014-05-27 สอบราคาจ้างประชาสัมพันธ์โครงการปลูกจิตสำนึกฯ ผ่านสื่อสิ่งพิมพ์,ประกันภัย,ข่าวประกาศ
oic_10061,รายชื่อผู้มีสิทธิเข้ารับการอบรมรอบวันที่ 24 พ.ค. 53,[ข่าวประกาศ] 2014-05-27 รายชื่อผู้มีสิทธิเข้ารับการอบรมรอบวันที่ 24 พ.ค. 53,ประกันภัย,ข่าวประกาศ
oic_10062,ประกาศขยายระยะเวลาจัดซื้อจัดจ้าง 6 ฉบับ,[ข่าวประกาศ] 2014-05-27 ประกาศขยายระยะเวลาจัดซื้อจัดจ้าง 6 ฉบับ,ประกันภัย,ข่าวประกาศ
oic_10063,การประกวดโรงเรียน/สถานศึกษาและนักเรียน ตามโครงการยุวชนประกันภัย พ.ศ.2553,[ข่าวประกาศ] 2014-05-27 การประกวดโรงเรียน/สถานศึกษาและนักเรียน ตามโครงการยุวชนประกันภัย พ.ศ.2553,ประกันภัย,ข่าวประกาศ
oic_9960,แผนพัฒนาการประกันภัย ฉบับที่ 2,[ข่าวประกาศ] 2014-05-27 แผนพัฒนาการประกันภัย ฉบับที่ 2,ประกันภัย,ข่าวประกาศ
oic_9961,สำนักงาน คปภ. ภาค 3 (อุดรธานี) จัดอบรม วันที่ 14-16 ต.ค. 53,[ข่าวประกาศ] 2014-05-27 สำนักงาน คปภ. ภาค 3 (อุดรธานี) จัดอบรม วันที่ 14-16 ต.ค. 53,ประกันภัย,ข่าวประกาศ
oic_9962,"ผลรางวัลการประกวดภาพยนต์โฆษณา ""พ.ร.บ. คุ้มครองผู้ประสบภัยจากรถ","[ข่าวประกาศ] 2014-05-27 ผลรางวัลการประกวดภาพยนต์โฆษณา ""พ.ร.บ. คุ้มครองผู้ประสบภัยจากรถ",ประกันภัย,ข่าวประกาศ
oic_9963,แผนพัฒนาการประกันภัย ฉบับที่ 2,[ข่าวประกาศ] 2014-05-27 แผนพัฒนาการประกันภัย ฉบับที่ 2,ประกันภัย,ข่าวประกาศ
oic_9964,คำสั่ง ศอฉ. ที่ 78/2553,[ข่าวประกาศ] 2014-05-27 คำสั่ง ศอฉ. ที่ 78/2553,ประกันภัย,ข่าวประกาศ
oic_9965,ผู้ได้รับรางวัล ในโครงการยุวชนฯ ปี 2553,[ข่าวประกาศ] 2014-05-27 ผู้ได้รับรางวัล ในโครงการยุวชนฯ ปี 2553,ประกันภัย,ข่าวประกาศ
oic_9966,การอบรม/สัมมนา เรื่อง ธุรกิจประกันภัย : กฎ ระเบียบ และการคุ้มครองสิทธิประโยชน์,[ข่าวประกาศ] 2014-05-27 การอบรม/สัมมนา เรื่อง ธุรกิจประกันภัย : กฎ ระเบียบ และการคุ้มครองสิทธิประโยชน์,ประกันภัย,ข่าวประกาศ
oic_9967,สำนักงาน คปภ. ภาค 5 (ชลบุรี) จัดอบรม 14-16 ต.ค. 53,[ข่าวประกาศ] 2014-05-27 สำนักงาน คปภ. ภาค 5 (ชลบุรี) จัดอบรม 14-16 ต.ค. 53,ประกันภัย,ข่าวประกาศ
oic_9968,ผู้ได้รับรางวัล ในโครงการยุวชนฯ ปี 2553,[ข่าวประกาศ] 2014-05-27 ผู้ได้รับรางวัล ในโครงการยุวชนฯ ปี 2553,ประกันภัย,ข่าวประกาศ
oic_9969,ให้บริษัทประกันชีวิต/วินาศภัยเปิดทำการติดต่อกับประชาชน พ.ศ.2554,[ข่าวประกาศ] 2014-05-27 ให้บริษัทประกันชีวิต/วินาศภัยเปิดทำการติดต่อกับประชาชน พ.ศ.2554,ประกันภัย,ข่าวประกาศ
oic_9970,การฝ่าฝืนหรือไม่ปฏิบัติตามกฎหมายของ บริษัทประกันภัย,[ข่าวประกาศ] 2014-05-27 การฝ่าฝืนหรือไม่ปฏิบัติตามกฎหมายของ บริษัทประกันภัย,ประกันภัย,ข่าวประกาศ
oic_9971,(ร่าง) บันทึกสลักหลังผลประโยชน์เพิ่มเติม การจ่ายผลประโยชน์ค่ารักษาพยาบาลแบบรายวัน และแบบรวมผลประโยชน์,[ข่าวประกาศ] 2014-05-27 (ร่าง) บันทึกสลักหลังผลประโยชน์เพิ่มเติม การจ่ายผลประโยชน์ค่ารักษาพยาบาลแบบรายวัน และแบบรวมผลประโยชน์,ประกันภัย,ข่าวประกาศ
oic_9972,ให้บริษัท เอ.พี.เอฟ.อินเตอร์เนชั่นแนล อินชัวร์รันส์ หยุดรับประกันวินาศภัยเป็นการชั่วคราว,[ข่าวประกาศ] 2014-05-27 ให้บริษัท เอ.พี.เอฟ.อินเตอร์เนชั่นแนล อินชัวร์รันส์ หยุดรับประกันวินาศภัยเป็นการชั่วคราว,ประกันภัย,ข่าวประกาศ
oic_9973,คำสั่ง ศอฉ. ที่ 100/53,[ข่าวประกาศ] 2014-05-27 คำสั่ง ศอฉ. ที่ 100/53,ประกันภัย,ข่าวประกาศ
oic_9974,หลักเกณฑ์การมอบรางวัลประกันภัยดีเด่นครบวงจร ประจำปี 2552,[ข่าวประกาศ] 2014-05-27 หลักเกณฑ์การมอบรางวัลประกันภัยดีเด่นครบวงจร ประจำปี 2552,ประกันภัย,ข่าวประกาศ
oic_9975,รายงานประจำปี 2551 และ 2552 กองทุนทดแทนผู้ประสบภัย,[ข่าวประกาศ] 2014-05-27 รายงานประจำปี 2551 และ 2552 กองทุนทดแทนผู้ประสบภัย,ประกันภัย,ข่าวประกาศ
oic_9976,แบบรายงานสถิติธุรกิจประกันภัย 5 แบบใหม่,[ข่าวประกาศ] 2014-05-27 แบบรายงานสถิติธุรกิจประกันภัย 5 แบบใหม่,ประกันภัย,ข่าวประกาศ
oic_9977,กรอบหลักสูตรการต่ออายุใบอนุญาตฯ ครั้งที่ 4 (ต่ออายุ 5 ปี ครั้งที่สองและครั้งต่อไป),[ข่าวประกาศ] 2014-05-27 กรอบหลักสูตรการต่ออายุใบอนุญาตฯ ครั้งที่ 4 (ต่ออายุ 5 ปี ครั้งที่สองและครั้งต่อไป),ประกันภัย,ข่าวประกาศ
oic_9978,ประกาศ กำหนดแบบ ขนาด ตัวอักษร ภาษาที่ใช้และข้อความ ของเอกสารแสดงการรับเงินของบริษัทประกันชีวิต,[ข่าวประกาศ] 2014-05-27 ประกาศ กำหนดแบบ ขนาด ตัวอักษร ภาษาที่ใช้และข้อความ ของเอกสารแสดงการรับเงินของบริษัทประกันชีวิต,ประกันภัย,ข่าวประกาศ
oic_9979,หลักเกณฑ์การมอบรางวัลตัวแทน/นายหน้า ดีเด่น ประจำปี 2552,[ข่าวประกาศ] 2014-05-27 หลักเกณฑ์การมอบรางวัลตัวแทน/นายหน้า ดีเด่น ประจำปี 2552,ประกันภัย,ข่าวประกาศ
oic_9980,การสอบความรู้เกี่ยวกับนายหน้าฯ ประจำปี 2553 ในส่วนภูมิภาค (ฉบับที่ 2),[ข่าวประกาศ] 2014-05-27 การสอบความรู้เกี่ยวกับนายหน้าฯ ประจำปี 2553 ในส่วนภูมิภาค (ฉบับที่ 2),ประกันภัย,ข่าวประกาศ
oic_9981,ร่างฯ เรื่องกำหนดแบบหลักเกณฑ์ฯ การส่งรายงานประจำปีการคำนวณความรับผิดตามกรมธรรม์ฯ,[ข่าวประกาศ] 2014-05-27 ร่างฯ เรื่องกำหนดแบบหลักเกณฑ์ฯ การส่งรายงานประจำปีการคำนวณความรับผิดตามกรมธรรม์ฯ,ประกันภัย,ข่าวประกาศ
oic_9982,คปภ. ห่วงใยผู้ประสบภัยน้ำท่วม แนะให้ตรวจสอบความคุ้มครองจากการประกันภัย,[ข่าวประกาศ] 2014-05-27 คปภ. ห่วงใยผู้ประสบภัยน้ำท่วม แนะให้ตรวจสอบความคุ้มครองจากการประกันภัย,ประกันภัย,ข่าวประกาศ
oic_9983,รายงานของผู้สอบบัญชีและงบการเงิน สำนักงาน คปภ. (31 ธ.ค. 2552 และ 2551),[ข่าวประกาศ] 2014-05-27 รายงานของผู้สอบบัญชีและงบการเงิน สำนักงาน คปภ. (31 ธ.ค. 2552 และ 2551),ประกันภัย,ข่าวประกาศ
oic_9984,กรมธรรม์ประกันภัยรายย่อยของบริษัทประกันชีวิต,[ข่าวประกาศ] 2014-05-27 กรมธรรม์ประกันภัยรายย่อยของบริษัทประกันชีวิต,ประกันภัย,ข่าวประกาศ
oic_9985,รายชื่อผู้ที่ได้รับรางวัล “ลุ้นรางวัลโชคชั้นที่ 2” ในงานสัปดาห์ประกันภัย 2553,[ข่าวประกาศ] 2014-05-27 รายชื่อผู้ที่ได้รับรางวัล “ลุ้นรางวัลโชคชั้นที่ 2” ในงานสัปดาห์ประกันภัย 2553,ประกันภัย,ข่าวประกาศ
oic_9986,จดหมายแจ้งเตือนการนำส่งนโยบายบริหารความเสี่ยง และสรุปแผนธุรกิจ 3 ปี ประจำปี 2554 และรายงานประจำปีการคำนวณความรับผิดตามกรมธรรม์ประกันภัย ประจำปี 2553,[ข่าวประกาศ] 2014-05-27 จดหมายแจ้งเตือนการนำส่งนโยบายบริหารความเสี่ยง และสรุปแผนธุรกิจ 3 ปี ประจำปี 2554 และรายงานประจำปีการคำนวณความรับผิดตามกรมธรรม์ประกันภัย ประจำปี 2553,ประกันภัย,ข่าวประกาศ
oic_9987,รายชื่อผู้มีสิทธิสอบตัวแทนประกันชีวิต-วินาศภัย จ.นครสวรรค์,[ข่าวประกาศ] 2014-05-27 รายชื่อผู้มีสิทธิสอบตัวแทนประกันชีวิต-วินาศภัย จ.นครสวรรค์,ประกันภัย,ข่าวประกาศ
oic_9988,รายชื่อผู้มีสิทธิสอบตัวแทนประกันชีวิต-วินาศภัย จ.นครสวรรค์,[ข่าวประกาศ] 2014-05-27 รายชื่อผู้มีสิทธิสอบตัวแทนประกันชีวิต-วินาศภัย จ.นครสวรรค์,ประกันภัย,ข่าวประกาศ
oic_9989,ปฏิทินการจัดอบรมฯ และขั้นตอนการสมัครอบรม/สอบงานประกันภัยสู่ประชาชน,[ข่าวประกาศ] 2014-05-27 ปฏิทินการจัดอบรมฯ และขั้นตอนการสมัครอบรม/สอบงานประกันภัยสู่ประชาชน,ประกันภัย,ข่าวประกาศ
oic_9990,การสั่งให้ วิคเตอรี ประกันภัย หยุดรับประกันวินาศภัยเป็นการชั่วคราว,[ข่าวประกาศ] 2014-05-27 การสั่งให้ วิคเตอรี ประกันภัย หยุดรับประกันวินาศภัยเป็นการชั่วคราว,ประกันภัย,ข่าวประกาศ
oic_9991,รายชื่อผู้มีสิทธิสอบตัวแทนประกันชีวิต-วินาศภัย จ.ขอนแก่น,[ข่าวประกาศ] 2014-05-27 รายชื่อผู้มีสิทธิสอบตัวแทนประกันชีวิต-วินาศภัย จ.ขอนแก่น,ประกันภัย,ข่าวประกาศ
oic_9992,สรุปสาระสำคัญฯ กรมธรรม์ประกันภัยรายย่อย (ประกันวินาศภัย),[ข่าวประกาศ] 2014-05-27 สรุปสาระสำคัญฯ กรมธรรม์ประกันภัยรายย่อย (ประกันวินาศภัย),ประกันภัย,ข่าวประกาศ
oic_9993,แผนการจัดอบรมการต่ออายุฯ ครั้งที่ 4 ปี 2554 ของสำนักงาน คปภ. ภาค9 (ชลบุรี),[ข่าวประกาศ] 2014-05-27 แผนการจัดอบรมการต่ออายุฯ ครั้งที่ 4 ปี 2554 ของสำนักงาน คปภ. ภาค9 (ชลบุรี),ประกันภัย,ข่าวประกาศ
oic_9994,คปภ.ภาค 1 เชียงใหม่ จัดอบรมการขอต่ออายุใบอนุญาตฯ ครั้งที่ 4 เป็นต้นไป,[ข่าวประกาศ] 2014-05-27 คปภ.ภาค 1 เชียงใหม่ จัดอบรมการขอต่ออายุใบอนุญาตฯ ครั้งที่ 4 เป็นต้นไป,ประกันภัย,ข่าวประกาศ
oic_9995,ร่างแบบรายงานพฤติกรรมทางการตลาด,[ข่าวประกาศ] 2014-05-27 ร่างแบบรายงานพฤติกรรมทางการตลาด,ประกันภัย,ข่าวประกาศ
oic_9996,ร่างประกาศฯ นักคณิตศาสตร์ 2 ฉบับ,[ข่าวประกาศ] 2014-05-27 ร่างประกาศฯ นักคณิตศาสตร์ 2 ฉบับ,ประกันภัย,ข่าวประกาศ
oic_9997,กรมธรรม์ประกันภัยรายย่อยของบริษัทประกันชีวิต,[ข่าวประกาศ] 2014-05-27 กรมธรรม์ประกันภัยรายย่อยของบริษัทประกันชีวิต,ประกันภัย,ข่าวประกาศ
oic_9998,กรอบการกำกับดูแลกรมธรรม์ประกันชีวิตแบบมีส่วนร่วมในเงินปันผล,[ข่าวประกาศ] 2014-05-27 กรอบการกำกับดูแลกรมธรรม์ประกันชีวิตแบบมีส่วนร่วมในเงินปันผล,ประกันภัย,ข่าวประกาศ
oic_9999,ประกาศกองทุนประกันวินาศภัย เรื่อง ให้เจ้าหนี้ซึ่งมีสิทธิได้รับชำระหนี้ที่เกิดจากการเอาประกันภัยยื่นคำขอรับชำระหนี้,[ข่าวประกาศ] 2014-05-27 ประกาศกองทุนประกันวินาศภัย เรื่อง ให้เจ้าหนี้ซึ่งมีสิทธิได้รับชำระหนี้ที่เกิดจากการเอาประกันภัยยื่นคำขอรับชำระหนี้,ประกันภัย,ข่าวประกาศ
oic_10000,"เพิ่มวงเงินลดหย่อนภาษีเบี้ยประกันชีวิตแบบบำนาญจาก 100,000 บาท เป็น 300,000 บาท","[ข่าวประกาศ] 2014-05-27 เพิ่มวงเงินลดหย่อนภาษีเบี้ยประกันชีวิตแบบบำนาญจาก 100,000 บาท เป็น 300,000 บาท",ประกันภัย,ข่าวประกาศ
oic_10001,ร่างฯ การประเมินราคาทรัพย์สินและหนี้สินของบริษัทฯ พ.ศ.2554,[ข่าวประกาศ] 2014-05-27 ร่างฯ การประเมินราคาทรัพย์สินและหนี้สินของบริษัทฯ พ.ศ.2554,ประกันภัย,ข่าวประกาศ
oic_10002,รูปแบบการประกันชีวิตแบบบำนาญและหลักเกณฑ์การลดหย่อนภาษีเงินได้บุคคลธรรมดา,[ข่าวประกาศ] 2014-05-27 รูปแบบการประกันชีวิตแบบบำนาญและหลักเกณฑ์การลดหย่อนภาษีเงินได้บุคคลธรรมดา,ประกันภัย,ข่าวประกาศ
oic_10003,คำสั่งนายทะเบียน การขอรับความเห็นชอบแบบ และข้อความใบคำขอเอาประกันชีวิต,[ข่าวประกาศ] 2014-05-27 คำสั่งนายทะเบียน การขอรับความเห็นชอบแบบ และข้อความใบคำขอเอาประกันชีวิต,ประกันภัย,ข่าวประกาศ
oic_10004,หลักสูตรการอบรมของสำนักงาน คปภ. ประจำปี 2554,[ข่าวประกาศ] 2014-05-27 หลักสูตรการอบรมของสำนักงาน คปภ. ประจำปี 2554,ประกันภัย,ข่าวประกาศ
oic_10000,"เพิ่มวงเงินลดหย่อนภาษีเบี้ยประกันชีวิตแบบบำนาญจาก 100,000 บาท เป็น 300,000 บาท","[ข่าวประกาศ] 2014-05-27 เพิ่มวงเงินลดหย่อนภาษีเบี้ยประกันชีวิตแบบบำนาญจาก 100,000 บาท เป็น 300,000 บาท",ประกันภัย,ข่าวประกาศ
oic_10001,ร่างฯ การประเมินราคาทรัพย์สินและหนี้สินของบริษัทฯ พ.ศ.2554,[ข่าวประกาศ] 2014-05-27 ร่างฯ การประเมินราคาทรัพย์สินและหนี้สินของบริษัทฯ พ.ศ.2554,ประกันภัย,ข่าวประกาศ
oic_10002,รูปแบบการประกันชีวิตแบบบำนาญและหลักเกณฑ์การลดหย่อนภาษีเงินได้บุคคลธรรมดา,[ข่าวประกาศ] 2014-05-27 รูปแบบการประกันชีวิตแบบบำนาญและหลักเกณฑ์การลดหย่อนภาษีเงินได้บุคคลธรรมดา,ประกันภัย,ข่าวประกาศ
oic_10003,คำสั่งนายทะเบียน การขอรับความเห็นชอบแบบ และข้อความใบคำขอเอาประกันชีวิต,[ข่าวประกาศ] 2014-05-27 คำสั่งนายทะเบียน การขอรับความเห็นชอบแบบ และข้อความใบคำขอเอาประกันชีวิต,ประกันภัย,ข่าวประกาศ
oic_10004,หลักสูตรการอบรมของสำนักงาน คปภ. ประจำปี 2554,[ข่าวประกาศ] 2014-05-27 หลักสูตรการอบรมของสำนักงาน คปภ. ประจำปี 2554,ประกันภัย,ข่าวประกาศ
oic_10005,แบบฟอร์มคำขอรับชำระหนี้ บริษัท เอ.พี.เอฟ. อินเตอร์เนชั่นแนล อินชัวรันส์ จำกัด,[ข่าวประกาศ] 2014-05-27 แบบฟอร์มคำขอรับชำระหนี้ บริษัท เอ.พี.เอฟ. อินเตอร์เนชั่นแนล อินชัวรันส์ จำกัด,ประกันภัย,ข่าวประกาศ
oic_10006,ประกาศสอบความรู้นายหน้าฯ ปี 2554 ในส่วนกลางและส่วนภูมิภาค,[ข่าวประกาศ] 2014-05-27 ประกาศสอบความรู้นายหน้าฯ ปี 2554 ในส่วนกลางและส่วนภูมิภาค,ประกันภัย,ข่าวประกาศ
oic_10007,เพิกถอนใบอนุญาต บ. เอ.พี.เอฟ.อินเตอร์เนชั่นแนล อินชัวรันส์,[ข่าวประกาศ] 2014-05-27 เพิกถอนใบอนุญาต บ. เอ.พี.เอฟ.อินเตอร์เนชั่นแนล อินชัวรันส์,ประกันภัย,ข่าวประกาศ
oic_10008,เพิกถอนใบอนุญาต บ. เอ.พี.เอฟ.อินเตอร์เนชั่นแนล อินชัวรันส์,[ข่าวประกาศ] 2014-05-27 เพิกถอนใบอนุญาต บ. เอ.พี.เอฟ.อินเตอร์เนชั่นแนล อินชัวรันส์,ประกันภัย,ข่าวประกาศ
oic_10009,สมัครสอบตัวแทนนายหน้าออนไลน์,[ข่าวประกาศ] 2014-05-27 สมัครสอบตัวแทนนายหน้าออนไลน์,ประกันภัย,ข่าวประกาศ
oic_9895,คำสั่งนายทะเบียน ที่ 30-32/2554 (ประกันชีวิต),[ข่าวประกาศ] 2014-05-27 คำสั่งนายทะเบียน ที่ 30-32/2554 (ประกันชีวิต),ประกันภัย,ข่าวประกาศ
oic_9896,หน้าตารางกรมธรรม์ประกันภัยรถยนต์แถบ 3 มิติ เช็ก ใช่ ชัวร์,[ข่าวประกาศ] 2014-05-27 หน้าตารางกรมธรรม์ประกันภัยรถยนต์แถบ 3 มิติ เช็ก ใช่ ชัวร์,ประกันภัย,ข่าวประกาศ
oic_9897,ประกาศ กปว. ให้เจ้าหนี้บริษัท ลิเบอร์ตี้ฯ และบริษัท วิคเตอรีฯ ยื่นขอรับชำระหนี้,[ข่าวประกาศ] 2014-05-27 ประกาศ กปว. ให้เจ้าหนี้บริษัท ลิเบอร์ตี้ฯ และบริษัท วิคเตอรีฯ ยื่นขอรับชำระหนี้,ประกันภัย,ข่าวประกาศ
oic_9898,ร่างประกาศ คปภ. เรื่อง หลักเกณฑ์ วิธีการ และเงื่อนไขในการประกันภัยต่อฯ,[ข่าวประกาศ] 2014-05-27 ร่างประกาศ คปภ. เรื่อง หลักเกณฑ์ วิธีการ และเงื่อนไขในการประกันภัยต่อฯ,ประกันภัย,ข่าวประกาศ
oic_9899,เอกสารประกอบการประชุมในวันที่ 5 ก.ค. 2554 เรื่อง สัญญาตะกาฟุ,[ข่าวประกาศ] 2014-05-27 เอกสารประกอบการประชุมในวันที่ 5 ก.ค. 2554 เรื่อง สัญญาตะกาฟุ,ประกันภัย,ข่าวประกาศ
oic_9900,การประชุมกำหนดมาตรฐานการจัดส่งข้อมูลรายกรมธรรม์ (4 ก.ค. 54),[ข่าวประกาศ] 2014-05-27 การประชุมกำหนดมาตรฐานการจัดส่งข้อมูลรายกรมธรรม์ (4 ก.ค. 54),ประกันภัย,ข่าวประกาศ
oic_9901,ร่างฯ คปภ. เรื่องให้บริษัทประกันวินาศภัยส่งข้อมูลการประกันวินาศภัยของบริษัท พ.ศ.2554 โดยระบบอิเล็กทรอนิกส์,[ข่าวประกาศ] 2014-05-27 ร่างฯ คปภ. เรื่องให้บริษัทประกันวินาศภัยส่งข้อมูลการประกันวินาศภัยของบริษัท พ.ศ.2554 โดยระบบอิเล็กทรอนิกส์,ประกันภัย,ข่าวประกาศ
oic_9902,คปภ. ภาค 5 (อุบลราชธานี) จัดอบรมฯ 19-22 สิงหาคม 54,[ข่าวประกาศ] 2014-05-27 คปภ. ภาค 5 (อุบลราชธานี) จัดอบรมฯ 19-22 สิงหาคม 54,ประกันภัย,ข่าวประกาศ
oic_9903,ประกาศรับสมัครงาน,[ข่าวประกาศ] 2014-05-27 ประกาศรับสมัครงาน,ประกันภัย,ข่าวประกาศ
oic_9904,ชี้แจงการยื่นขอรับความเห็นชอบ (ประกันชีวิต),[ข่าวประกาศ] 2014-05-27 ชี้แจงการยื่นขอรับความเห็นชอบ (ประกันชีวิต),ประกันภัย,ข่าวประกาศ
oic_9905,ร่างฯ คปภ. เรื่องให้บริษัทประกันวินาศภัยส่งข้อมูลการประกันวินาศภัยของบริษัท พ.ศ.2554 โดยระบบอิเล็กทรอนิกส์,[ข่าวประกาศ] 2014-05-27 ร่างฯ คปภ. เรื่องให้บริษัทประกันวินาศภัยส่งข้อมูลการประกันวินาศภัยของบริษัท พ.ศ.2554 โดยระบบอิเล็กทรอนิกส์,ประกันภัย,ข่าวประกาศ
oic_9906,ประกาศฯ เรื่อง หนังสือแจ้งการส่งข้อมูลรายกรมธรรม์,[ข่าวประกาศ] 2014-05-27 ประกาศฯ เรื่อง หนังสือแจ้งการส่งข้อมูลรายกรมธรรม์,ประกันภัย,ข่าวประกาศ
oic_9907,ร่างฯ หลักเกณฑ์ฯ การซื้อหุ้นของบริษัทจำกัดฯ,[ข่าวประกาศ] 2014-05-27 ร่างฯ หลักเกณฑ์ฯ การซื้อหุ้นของบริษัทจำกัดฯ,ประกันภัย,ข่าวประกาศ
oic_9908,เพิกถอนใบอนุญาตฯ บริษัท ลิเบอร์ตี้ประกันภัย จำกัด และบริษัท วิคเตอรี ประกันภัย (ประเทศไทย) จำกัด,[ข่าวประกาศ] 2014-05-27 เพิกถอนใบอนุญาตฯ บริษัท ลิเบอร์ตี้ประกันภัย จำกัด และบริษัท วิคเตอรี ประกันภัย (ประเทศไทย) จำกัด,ประกันภัย,ข่าวประกาศ
oic_9909,ประกาศหรือโฆษณาการฝ่าฝืนหรือไม่ปฏิบัติตามกฎหมาย,[ข่าวประกาศ] 2014-05-27 ประกาศหรือโฆษณาการฝ่าฝืนหรือไม่ปฏิบัติตามกฎหมาย,ประกันภัย,ข่าวประกาศ
oic_9910,,[ข่าวประกาศ] 2014-05-27,ประกันภัย,ข่าวประกาศ
oic_9911,สมัครอบรม/สอบ ในงานสัปดาห์ประกันภัย ประจำปี 2554,[ข่าวประกาศ] 2014-05-27 สมัครอบรม/สอบ ในงานสัปดาห์ประกันภัย ประจำปี 2554,ประกันภัย,ข่าวประกาศ
oic_9912,แบบสอบถาม แผนรองรับการดำเนินธุรกิจอย่างต่อเนื่อง,[ข่าวประกาศ] 2014-05-27 แบบสอบถาม แผนรองรับการดำเนินธุรกิจอย่างต่อเนื่อง,ประกันภัย,ข่าวประกาศ
oic_9913,สมัครอบรมหลักสูตรที่ปรึกษาด้านการประกันภัย (IA) รุ่นที่ 1/2554,[ข่าวประกาศ] 2014-05-27 สมัครอบรมหลักสูตรที่ปรึกษาด้านการประกันภัย (IA) รุ่นที่ 1/2554,ประกันภัย,ข่าวประกาศ
oic_9914,โครงการประกวดโฆษณาสั้นในระดับอุดมศึกษา (ครั้งที่ 2),[ข่าวประกาศ] 2014-05-27 โครงการประกวดโฆษณาสั้นในระดับอุดมศึกษา (ครั้งที่ 2),ประกันภัย,ข่าวประกาศ
oic_9915,ร่างคำสั่ง/ประกาศ นายทะเบียน 4 ฉบับ,[ข่าวประกาศ] 2014-05-27 ร่างคำสั่ง/ประกาศ นายทะเบียน 4 ฉบับ,ประกันภัย,ข่าวประกาศ
oic_9916,การชี้แจงประกาศและคำสั่งนายทะเบียน 6 ฉบับ,[ข่าวประกาศ] 2014-05-27 การชี้แจงประกาศและคำสั่งนายทะเบียน 6 ฉบับ,ประกันภัย,ข่าวประกาศ
oic_9917,หลักเกณฑ์การมอบรางวัลประกันภัยดีเด่นครบวงจร ปี 2553,[ข่าวประกาศ] 2014-05-27 หลักเกณฑ์การมอบรางวัลประกันภัยดีเด่นครบวงจร ปี 2553,ประกันภัย,ข่าวประกาศ
oic_9918,ปฏิทินการจัดอบรมฯ/เปลี่ยนสถานที่อบรม (ปรับปรุง 25 มีนาคม 54),[ข่าวประกาศ] 2014-05-27 ปฏิทินการจัดอบรมฯ/เปลี่ยนสถานที่อบรม (ปรับปรุง 25 มีนาคม 54),ประกันภัย,ข่าวประกาศ
oic_9919,ปฏิทินการจัดอบรมฯ/เปลี่ยนสถานที่อบรม (ปรับปรุง 25 มีนาคม 54),[ข่าวประกาศ] 2014-05-27 ปฏิทินการจัดอบรมฯ/เปลี่ยนสถานที่อบรม (ปรับปรุง 25 มีนาคม 54),ประกันภัย,ข่าวประกาศ
oic_9920,แบบสอบถามการดำรงเงินกองทุนตามระดับความเสี่ยง,[ข่าวประกาศ] 2014-05-27 แบบสอบถามการดำรงเงินกองทุนตามระดับความเสี่ยง,ประกันภัย,ข่าวประกาศ
